isFraud,TransactionAmt,ProductCD,provenienza,email_provider,TransactionDate,tipo_carta,brand_carta
0,159.95,H,India,outlook,2024-11-09 03:09:45,Debit,Mastercard
0,131.97,H,Italy,yahoo,2024-11-09 03:16:57,Credit,Mastercard
0,335.0,W,China,gmail,2024-11-09 03:24:42,Debit,Visa
0,311.95,W,United States,gmail,2024-11-09 03:29:22,Credit,Visa
0,368.5,R,Italy,outlook,2024-11-09 03:37:27,Credit,Visa
0,311.0,W,China,gmail,2024-11-09 03:40:10,Credit,Visa
0,297.5,R,China,gmail,2024-11-09 03:52:41,Credit,Mastercard
0,213.0,H,China,gmail,2024-11-09 03:53:53,Prepaid,Mastercard
0,129.95,R,China,yahoo,2024-11-09 03:57:48,Debit,Visa
1,179.522,C,China,other,2024-11-09 04:05:05,Debit,Visa
0,226.0,W,China,gmail,2024-11-09 04:10:21,Debit,Visa
0,159.95,C,United States,gmail,2024-11-09 04:15:42,Debit,Visa
0,632.0,W,China,gmail,2024-11-09 04:21:06,Credit,Visa
0,632.0,W,China,gmail,2024-11-09 04:24:14,Credit,Visa
0,129.95,S,India,gmail,2024-11-09 04:41:26,Debit,Visa
0,209.95,R,United States,gmail,2024-11-09 04:53:51,Credit,Visa
0,209.95,R,United States,other,2024-11-09 04:54:04,Credit,Visa
0,424.95,W,United States,outlook,2024-11-09 05:06:25,Debit,Visa
0,209.95,C,India,gmail,2024-11-09 05:21:15,Credit,Visa
0,445.0,C,Indonesia,other,2024-11-09 05:44:42,Debit,Visa
0,424.95,C,China,gmail,2024-11-09 05:45:20,Credit,Visa
0,445.0,R,United States,yahoo,2024-11-09 05:48:23,Credit,Visa
0,424.95,W,China,gmail,2024-11-09 05:49:46,Prepaid,Visa
0,227.17,W,India,icloud,2024-11-09 06:12:48,Debit,Visa
0,204.5,R,India,gmail,2024-11-09 06:14:03,Debit,Mastercard
0,226.0,S,United States,outlook,2024-11-09 06:32:18,Credit,Mastercard
0,445.0,H,China,other,2024-11-09 06:38:09,Credit,Visa
0,131.691,W,China,gmail,2024-11-09 06:39:28,Credit,Visa
0,405.0,H,India,gmail,2024-11-09 06:44:35,Debit,Visa
0,305.0,C,Brazil,gmail,2024-11-09 06:54:32,Credit,Mastercard
1,150.0,H,China,other,2024-11-09 07:00:01,Debit,Mastercard
1,150.0,R,United States,icloud,2024-11-09 07:01:23,Credit,Mastercard
0,124.452,H,India,outlook,2024-11-09 07:13:07,Credit,Visa
0,124.452,C,India,outlook,2024-11-09 07:14:41,Debit,Visa
0,834.0,H,Indonesia,gmail,2024-11-09 07:29:38,Debit,Visa
0,141.0,R,United States,gmail,2024-11-09 07:36:25,Credit,Visa
0,280.0,R,China,outlook,2024-11-09 07:40:25,Debit,Mastercard
0,214.0,W,China,outlook,2024-11-09 07:49:42,Credit,Mastercard
0,146.0,R,France,other,2024-11-09 10:32:04,Credit,Visa
0,280.0,W,China,gmail,2024-11-09 10:49:59,Debit,Visa
0,149.95,H,United States,icloud,2024-11-09 11:07:35,Credit,Visa
0,203.0,W,China,yahoo,2024-11-09 11:11:38,Prepaid,Visa
0,210.37,W,United States,icloud,2024-11-09 11:13:09,Credit,Visa
0,125.95,C,India,gmail,2024-11-09 11:18:28,Debit,Visa
0,149.95,W,China,gmail,2024-11-09 11:20:43,Debit,Visa
0,226.0,R,United States,icloud,2024-11-09 11:20:57,Credit,Mastercard
0,209.95,C,China,other,2024-11-09 11:29:26,Credit,Mastercard
0,209.95,W,United States,gmail,2024-11-09 11:29:29,Credit,Visa
0,211.99,H,Mexico,gmail,2024-11-09 11:33:36,Debit,Visa
1,534.0,C,China,gmail,2024-11-09 11:40:00,Credit,Discover
0,139.95,H,India,gmail,2024-11-09 11:56:25,Debit,Visa
0,171.0,C,China,other,2024-11-09 12:01:49,Credit,Mastercard
0,125.0,H,China,gmail,2024-11-09 12:01:51,Debit,Visa
0,554.0,W,China,other,2024-11-09 12:16:30,Debit,Visa
0,139.95,W,China,gmail,2024-11-09 12:18:05,Debit,Visa
0,554.0,R,China,gmail,2024-11-09 12:19:40,Debit,Visa
0,209.95,W,China,outlook,2024-11-09 12:23:15,Prepaid,Visa
0,554.0,R,United States,gmail,2024-11-09 12:24:20,Credit,Visa
0,303.95,R,Netherlands,other,2024-11-09 12:26:34,Credit,Visa
0,209.95,S,China,outlook,2024-11-09 12:26:55,Debit,Visa
0,554.0,C,United States,yahoo,2024-11-09 12:27:10,Credit,Visa
0,554.0,R,China,other,2024-11-09 12:32:11,Debit,Visa
0,142.0,R,China,gmail,2024-11-09 12:32:24,Debit,Visa
0,421.71,W,China,gmail,2024-11-09 12:32:49,Debit,Visa
0,554.0,W,India,icloud,2024-11-09 12:35:09,Debit,Visa
0,159.95,R,China,gmail,2024-11-09 12:36:21,Credit,Mastercard
0,554.0,W,India,gmail,2024-11-09 12:36:36,Debit,Visa
0,159.0,W,Turkey,gmail,2024-11-09 12:37:23,Credit,Visa
0,151.95,R,China,icloud,2024-11-09 12:42:17,Credit,Visa
0,226.0,H,India,gmail,2024-11-09 12:44:48,Credit,Mastercard
0,171.0,C,India,icloud,2024-11-09 12:45:24,Credit,Visa
0,120.0,H,India,gmail,2024-11-09 12:47:03,Debit,Mastercard
0,226.0,W,United States,outlook,2024-11-09 12:48:38,Credit,Mastercard
0,392.91,W,Russia,gmail,2024-11-09 12:52:39,Debit,Discover
0,374.3,W,Brazil,icloud,2024-11-09 12:57:49,Debit,Mastercard
0,390.0,H,China,icloud,2024-11-09 12:58:49,Credit,Visa
0,171.0,W,China,gmail,2024-11-09 13:00:57,Debit,Visa
0,280.0,C,India,icloud,2024-11-09 13:01:32,Debit,Visa
0,213.0,W,China,other,2024-11-09 13:05:18,Credit,Visa
0,185.0,W,United States,gmail,2024-11-09 13:06:06,Debit,Mastercard
0,146.0,C,India,other,2024-11-09 13:10:13,Debit,Mastercard
0,150.95,W,India,other,2024-11-09 13:13:38,Debit,Mastercard
0,226.0,C,Turkey,gmail,2024-11-09 13:18:44,Debit,Mastercard
0,311.95,S,India,outlook,2024-11-09 13:19:19,Credit,Visa
0,226.0,H,India,other,2024-11-09 13:22:58,Debit,Visa
0,1104.0,R,China,gmail,2024-11-09 13:23:26,Debit,Visa
0,139.95,H,Italy,gmail,2024-11-09 13:25:25,Debit,Visa
0,311.95,C,India,gmail,2024-11-09 13:26:50,Debit,Mastercard
0,209.95,R,United States,outlook,2024-11-09 13:27:11,Credit,Mastercard
0,319.95,S,China,other,2024-11-09 13:28:30,Debit,Visa
0,209.95,R,China,gmail,2024-11-09 13:30:15,Debit,Visa
0,139.95,H,China,gmail,2024-11-09 13:38:17,Debit,Visa
0,250.0,H,Brazil,other,2024-11-09 13:39:31,Credit,American Express
0,280.0,C,Brazil,gmail,2024-11-09 13:39:50,Prepaid,Visa
0,1407.47,H,India,other,2024-11-09 13:40:42,Debit,Visa
0,311.95,H,Mexico,icloud,2024-11-09 13:46:12,Credit,Mastercard
0,844.95,H,United States,gmail,2024-11-09 13:48:55,Credit,Visa
0,1052.0,S,United States,gmail,2024-11-09 13:50:09,Debit,Visa
0,226.0,S,China,outlook,2024-11-09 13:51:24,Debit,Visa
0,169.95,S,China,other,2024-11-09 13:52:30,Debit,Visa
0,139.95,R,China,other,2024-11-09 13:52:32,Credit,Visa
0,159.95,W,China,other,2024-11-09 13:53:12,Prepaid,Visa
0,226.0,R,Japan,icloud,2024-11-09 13:54:32,Debit,Visa
0,226.0,R,China,yahoo,2024-11-09 13:56:22,Debit,Visa
0,774.0,W,China,other,2024-11-09 13:56:33,Credit,Visa
0,554.0,R,France,outlook,2024-11-09 13:58:21,Credit,Visa
0,311.95,C,United States,yahoo,2024-11-09 14:00:16,Credit,Visa
0,335.0,R,China,icloud,2024-11-09 14:01:28,Debit,Visa
0,445.0,S,India,gmail,2024-11-09 14:01:56,Debit,Mastercard
1,311.95,R,China,gmail,2024-11-09 14:03:14,Debit,Visa
0,150.0,R,South Korea,gmail,2024-11-09 14:03:21,Debit,Visa
0,311.95,C,Japan,gmail,2024-11-09 14:03:35,Debit,Visa
0,311.95,R,Germany,outlook,2024-11-09 14:04:26,Debit,Visa
0,150.0,H,China,yahoo,2024-11-09 14:05:17,Debit,Visa
0,206.0,W,United States,gmail,2024-11-09 14:05:41,Credit,Mastercard
0,150.0,W,China,other,2024-11-09 14:06:02,Debit,Visa
1,994.0,C,China,gmail,2024-11-09 14:06:27,Debit,Visa
0,311.95,C,Saudi Arabia,yahoo,2024-11-09 14:07:05,Debit,Discover
0,150.0,S,United Kingdom,yahoo,2024-11-09 14:08:45,Debit,Visa
0,1564.95,R,United Kingdom,gmail,2024-11-09 14:09:44,Prepaid,Mastercard
0,150.0,W,Australia,icloud,2024-11-09 14:10:05,Credit,Visa
0,133.0,S,India,other,2024-11-09 14:10:29,Debit,Mastercard
0,150.0,R,Japan,yahoo,2024-11-09 14:10:49,Debit,Visa
0,209.95,C,India,icloud,2024-11-09 14:12:25,Debit,Visa
0,1564.95,S,India,other,2024-11-09 14:12:41,Debit,Visa
0,554.0,R,United States,gmail,2024-11-09 14:16:19,Credit,Visa
0,150.0,R,United States,icloud,2024-11-09 14:17:06,Debit,Mastercard
0,150.0,S,China,other,2024-11-09 14:17:58,Debit,Visa
0,344.95,H,China,gmail,2024-11-09 14:18:07,Debit,Mastercard
0,120.0,W,China,gmail,2024-11-09 14:19:07,Debit,Visa
0,250.0,C,India,gmail,2024-11-09 14:23:27,Debit,Mastercard
0,2302.5,C,India,icloud,2024-11-09 14:24:41,Credit,Visa
0,280.0,C,United States,yahoo,2024-11-09 14:24:42,Credit,Mastercard
0,992.0,C,India,gmail,2024-11-09 14:24:56,Debit,Visa
1,994.0,C,China,icloud,2024-11-09 14:25:55,Prepaid,Visa
0,161.0,C,India,yahoo,2024-11-09 14:27:30,Credit,Mastercard
0,280.0,H,China,gmail,2024-11-09 14:28:32,Debit,Mastercard
0,226.0,H,China,yahoo,2024-11-09 14:29:54,Debit,Visa
1,982.0,W,United States,gmail,2024-11-09 14:32:16,Credit,Visa
0,527.0,R,China,outlook,2024-11-09 14:34:19,Debit,Visa
0,353.27,R,China,other,2024-11-09 14:34:42,Debit,Visa
0,161.0,C,China,icloud,2024-11-09 14:35:59,Debit,Visa
0,171.0,W,China,gmail,2024-11-09 14:37:16,Debit,Visa
0,311.95,S,South Korea,icloud,2024-11-09 14:41:42,Debit,Visa
0,171.0,H,India,gmail,2024-11-09 14:42:34,Debit,Mastercard
0,500.0,C,Brazil,gmail,2024-11-09 14:45:32,Debit,Mastercard
0,149.95,W,China,icloud,2024-11-09 14:47:56,Debit,Visa
0,150.0,W,United States,gmail,2024-11-09 14:48:48,Debit,American Express
0,146.0,C,China,other,2024-11-09 14:50:32,Debit,Visa
0,567.86,C,China,other,2024-11-09 14:50:43,Credit,Visa
0,149.95,S,China,other,2024-11-09 14:52:35,Debit,Visa
0,149.95,H,China,icloud,2024-11-09 14:53:37,Credit,Visa
0,4394.95,S,China,gmail,2024-11-09 14:54:12,Debit,Mastercard
0,154.97,H,Mexico,other,2024-11-09 14:54:30,Debit,Mastercard
0,644.95,H,China,icloud,2024-11-09 14:55:32,Debit,Mastercard
0,209.95,W,Turkey,yahoo,2024-11-09 14:56:21,Credit,Visa
0,226.0,H,India,yahoo,2024-11-09 14:57:37,Prepaid,Mastercard
0,150.0,R,China,gmail,2024-11-09 14:58:02,Credit,Visa
0,301.95,C,Turkey,gmail,2024-11-09 14:58:39,Credit,Visa
0,151.0,W,China,other,2024-11-09 14:59:06,Debit,Visa
0,159.95,C,India,other,2024-11-09 15:00:20,Credit,Mastercard
0,210.95,W,India,gmail,2024-11-09 15:02:22,Debit,Visa
0,335.0,C,India,other,2024-11-09 15:02:51,Credit,Visa
0,125.0,W,China,other,2024-11-09 15:02:53,Debit,Visa
0,239.0,C,Russia,yahoo,2024-11-09 15:02:58,Debit,Visa
0,131.0,S,China,yahoo,2024-11-09 15:04:27,Debit,Visa
0,172.25,W,India,other,2024-11-09 15:07:20,Credit,Visa
0,129.95,C,China,other,2024-11-09 15:08:17,Prepaid,Mastercard
0,209.95,W,China,gmail,2024-11-09 15:09:15,Debit,Visa
0,250.0,C,India,icloud,2024-11-09 15:10:41,Debit,Mastercard
0,189.0,H,China,icloud,2024-11-09 15:11:18,Credit,Mastercard
0,141.0,H,China,icloud,2024-11-09 15:12:36,Debit,Mastercard
0,129.95,S,China,other,2024-11-09 15:13:17,Credit,Mastercard
0,146.0,R,United States,gmail,2024-11-09 15:13:47,Prepaid,Visa
0,129.95,R,China,icloud,2024-11-09 15:14:36,Debit,Mastercard
0,189.0,R,United States,outlook,2024-11-09 15:15:23,Credit,Mastercard
0,129.95,W,India,other,2024-11-09 15:19:11,Debit,Mastercard
0,1427.93,S,United Kingdom,gmail,2024-11-09 15:19:31,Credit,Visa
0,411.95,S,China,other,2024-11-09 15:22:16,Debit,Mastercard
0,171.0,W,China,outlook,2024-11-09 15:22:47,Debit,Visa
0,226.0,S,India,other,2024-11-09 15:24:20,Credit,Mastercard
0,994.0,R,South Korea,yahoo,2024-11-09 15:24:37,Debit,Mastercard
0,554.0,R,China,icloud,2024-11-09 15:26:00,Debit,Visa
0,123.513,H,China,icloud,2024-11-09 15:29:10,Debit,Visa
0,161.0,W,China,yahoo,2024-11-09 15:29:44,Debit,Visa
0,146.0,C,Indonesia,other,2024-11-09 15:33:05,Debit,Visa
0,129.95,H,Japan,icloud,2024-11-09 15:33:07,Debit,Visa
0,123.513,C,India,yahoo,2024-11-09 15:33:46,Debit,Visa
0,171.0,W,China,gmail,2024-11-09 15:35:15,Debit,Visa
0,129.95,R,China,other,2024-11-09 15:35:43,Credit,Visa
0,171.0,W,China,gmail,2024-11-09 15:36:23,Debit,Mastercard
0,123.513,R,India,other,2024-11-09 15:36:58,Debit,Visa
0,255.97,W,United States,yahoo,2024-11-09 15:37:09,Credit,Mastercard
0,226.0,H,United States,icloud,2024-11-09 15:37:14,Credit,Visa
0,1879.95,R,Germany,icloud,2024-11-09 15:38:45,Credit,Mastercard
0,444.95,R,United States,gmail,2024-11-09 15:40:03,Credit,Discover
0,280.0,W,China,gmail,2024-11-09 15:40:13,Debit,Visa
0,132.95,H,Indonesia,other,2024-11-09 15:40:58,Debit,Visa
0,213.0,H,Germany,gmail,2024-11-09 15:41:15,Credit,Visa
0,280.0,R,Japan,gmail,2024-11-09 15:42:43,Debit,Visa
0,994.0,W,India,other,2024-11-09 15:43:34,Debit,Mastercard
0,149.95,H,China,other,2024-11-09 15:43:42,Debit,Mastercard
0,1411.56,H,China,other,2024-11-09 15:44:42,Debit,Visa
0,129.95,H,China,gmail,2024-11-09 15:44:47,Debit,Mastercard
0,964.95,R,Indonesia,icloud,2024-11-09 15:45:17,Debit,Mastercard
0,123.206,H,Indonesia,gmail,2024-11-09 15:45:38,Debit,Visa
0,245.0,H,India,gmail,2024-11-09 15:45:51,Debit,Mastercard
0,1411.56,H,Russia,other,2024-11-09 15:45:59,Debit,Visa
0,209.95,R,Saudi Arabia,icloud,2024-11-09 15:47:33,Debit,Visa
0,123.206,W,United States,gmail,2024-11-09 15:47:50,Credit,Visa
0,1000.0,R,China,outlook,2024-11-09 15:49:12,Credit,Mastercard
0,1000.0,H,Australia,other,2024-11-09 15:50:54,Prepaid,Mastercard
0,125.0,C,Brazil,other,2024-11-09 15:53:27,Credit,Visa
0,500.0,H,India,outlook,2024-11-09 15:54:11,Credit,Visa
0,226.0,R,Germany,icloud,2024-11-09 15:54:37,Debit,Visa
0,132.99,C,United States,gmail,2024-11-09 15:54:46,Credit,Mastercard
0,512.95,S,China,icloud,2024-11-09 15:57:19,Debit,Visa
0,666.95,W,United States,yahoo,2024-11-09 15:57:20,Credit,Visa
0,209.95,R,China,icloud,2024-11-09 15:57:25,Debit,Visa
0,295.0,C,Brazil,icloud,2024-11-09 15:58:15,Debit,Visa
0,774.0,S,India,icloud,2024-11-09 15:59:22,Prepaid,Visa
0,335.0,C,United States,yahoo,2024-11-09 16:00:04,Credit,Visa
0,1411.46,H,Russia,gmail,2024-11-09 16:01:38,Debit,Visa
0,774.0,W,India,other,2024-11-09 16:03:25,Debit,Visa
0,2384.95,W,Japan,icloud,2024-11-09 16:03:41,Debit,Visa
0,171.0,W,China,other,2024-11-09 16:04:29,Debit,Visa
0,311.95,C,India,gmail,2024-11-09 16:05:25,Credit,Visa
0,155.95,S,Japan,icloud,2024-11-09 16:07:01,Debit,Mastercard
0,280.0,H,United States,gmail,2024-11-09 16:07:53,Prepaid,Mastercard
0,445.0,R,Brazil,icloud,2024-11-09 16:09:06,Debit,Mastercard
0,335.0,C,Poland,gmail,2024-11-09 16:10:07,Credit,Mastercard
0,156.0,H,Australia,gmail,2024-11-09 16:10:20,Debit,Visa
0,209.95,W,Netherlands,outlook,2024-11-09 16:12:48,Debit,Mastercard
0,226.0,S,India,gmail,2024-11-09 16:13:19,Debit,Visa
0,350.72,S,China,other,2024-11-09 16:20:40,Credit,Visa
0,325.73,H,India,outlook,2024-11-09 16:20:55,Debit,Visa
0,141.404,R,China,other,2024-11-09 16:20:56,Credit,Mastercard
0,1656.0,C,Japan,gmail,2024-11-09 16:22:41,Credit,Mastercard
0,339.95,C,Mexico,yahoo,2024-11-09 16:23:07,Credit,Visa
0,527.0,S,Turkey,yahoo,2024-11-09 16:24:08,Debit,Visa
0,666.95,S,Poland,yahoo,2024-11-09 16:24:11,Credit,Visa
0,774.0,C,India,outlook,2024-11-09 16:24:38,Credit,Visa
1,147.0,W,Italy,gmail,2024-11-09 16:25:31,Credit,Mastercard
0,149.95,H,China,gmail,2024-11-09 16:28:26,Credit,Mastercard
0,134.95,W,China,other,2024-11-09 16:30:01,Debit,Mastercard
0,964.95,W,China,icloud,2024-11-09 16:30:18,Debit,Mastercard
0,737.0,W,India,gmail,2024-11-09 16:31:01,Credit,Visa
0,511.95,H,India,gmail,2024-11-09 16:33:02,Debit,Visa
0,196.0,W,United States,icloud,2024-11-09 16:33:05,Credit,Mastercard
0,222.0,W,China,icloud,2024-11-09 16:33:49,Credit,Visa
0,226.0,H,China,gmail,2024-11-09 16:34:18,Credit,Mastercard
0,185.67,C,Mexico,outlook,2024-11-09 16:36:28,Credit,Visa
0,123.513,W,United States,gmail,2024-11-09 16:37:38,Credit,Mastercard
0,527.0,W,China,other,2024-11-09 16:38:02,Debit,Visa
0,125.0,C,China,gmail,2024-11-09 16:40:01,Debit,Mastercard
0,149.95,C,India,icloud,2024-11-09 16:40:30,Debit,Mastercard
0,554.0,R,China,icloud,2024-11-09 16:42:02,Debit,Visa
0,312.95,C,China,gmail,2024-11-09 16:42:03,Debit,Mastercard
0,1564.95,C,India,outlook,2024-11-09 16:42:35,Debit,Mastercard
0,311.95,R,China,gmail,2024-11-09 16:43:08,Debit,Mastercard
0,226.0,W,China,yahoo,2024-11-09 16:44:04,Credit,Visa
0,305.0,R,United States,other,2024-11-09 16:44:14,Credit,Visa
0,1586.95,R,United States,icloud,2024-11-09 16:47:16,Debit,Visa
0,226.0,H,Russia,gmail,2024-11-09 16:48:09,Debit,Mastercard
0,171.0,C,China,other,2024-11-09 16:49:08,Credit,Mastercard
0,171.0,R,United Kingdom,outlook,2024-11-09 16:49:42,Credit,Visa
0,159.95,W,Mexico,gmail,2024-11-09 16:50:51,Credit,Mastercard
1,150.0,H,India,outlook,2024-11-09 16:52:12,Debit,Mastercard
0,420.5,S,United States,icloud,2024-11-09 16:54:13,Credit,Mastercard
0,344.62,C,China,gmail,2024-11-09 16:57:02,Debit,Visa
0,1586.95,W,China,icloud,2024-11-09 16:57:17,Debit,Mastercard
0,125.0,R,China,icloud,2024-11-09 17:04:13,Debit,Visa
0,449.95,W,China,gmail,2024-11-09 17:05:08,Debit,Visa
0,135.95,W,China,gmail,2024-11-09 17:06:14,Debit,Visa
0,1011.95,W,United States,icloud,2024-11-09 17:06:54,Credit,Visa
0,335.0,C,India,outlook,2024-11-09 17:08:32,Debit,Visa
0,163.95,H,India,other,2024-11-09 17:11:07,Debit,Mastercard
0,175.0,C,India,icloud,2024-11-09 17:11:43,Debit,Visa
0,171.0,W,China,gmail,2024-11-09 17:12:11,Prepaid,Visa
0,1586.95,S,China,icloud,2024-11-09 17:13:38,Debit,Mastercard
0,194.95,H,India,icloud,2024-11-09 17:14:26,Prepaid,Mastercard
0,644.0,R,United States,other,2024-11-09 17:14:56,Credit,Visa
0,280.0,H,China,gmail,2024-11-09 17:18:44,Debit,Visa
0,884.0,H,India,other,2024-11-09 17:18:53,Prepaid,Visa
0,269.78,S,United States,gmail,2024-11-09 17:19:45,Credit,Discover
0,130.5,R,India,icloud,2024-11-09 17:19:48,Credit,Mastercard
0,226.0,H,India,other,2024-11-09 17:20:36,Credit,Visa
0,185.24,H,India,icloud,2024-11-09 17:26:23,Debit,Mastercard
0,554.0,H,Russia,icloud,2024-11-09 17:27:08,Debit,Mastercard
0,500.0,H,India,icloud,2024-11-09 17:29:41,Credit,Visa
0,554.0,S,China,outlook,2024-11-09 17:30:47,Debit,Mastercard
0,317.5,W,India,other,2024-11-09 17:31:13,Debit,Visa
0,1894.77,S,China,icloud,2024-11-09 17:32:31,Debit,Visa
0,554.0,S,China,outlook,2024-11-09 17:32:50,Debit,Mastercard
0,141.0,W,China,gmail,2024-11-09 17:33:02,Debit,Mastercard
0,151.0,C,India,gmail,2024-11-09 17:34:52,Credit,Visa
0,741.52,W,India,other,2024-11-09 17:35:31,Debit,Visa
0,161.0,C,India,other,2024-11-09 17:35:52,Credit,Mastercard
0,171.0,W,United States,yahoo,2024-11-09 17:38:48,Debit,Visa
0,261.95,W,United States,gmail,2024-11-09 17:39:41,Prepaid,Visa
0,226.0,S,China,gmail,2024-11-09 17:39:45,Debit,Visa
0,649.0,H,United States,gmail,2024-11-09 17:44:05,Credit,Visa
0,513.83,R,China,outlook,2024-11-09 17:44:08,Debit,Visa
0,150.0,C,Indonesia,gmail,2024-11-09 17:45:05,Debit,Mastercard
0,280.0,W,United States,icloud,2024-11-09 17:46:32,Credit,Visa
0,300.0,C,United States,icloud,2024-11-09 17:47:32,Credit,Mastercard
0,200.0,S,United States,icloud,2024-11-09 17:48:35,Credit,Visa
0,226.0,C,India,outlook,2024-11-09 17:51:06,Debit,Mastercard
1,245.613,C,United States,other,2024-11-09 17:53:21,Credit,Mastercard
0,141.0,S,India,gmail,2024-11-09 17:53:49,Debit,Mastercard
0,134.95,W,China,outlook,2024-11-09 17:56:30,Credit,Visa
0,445.0,S,Russia,outlook,2024-11-09 17:57:05,Credit,Visa
0,1025.9,R,United States,outlook,2024-11-09 17:57:09,Prepaid,Discover
0,242.95,C,Brazil,gmail,2024-11-09 17:57:25,Credit,Visa
0,146.0,W,India,other,2024-11-09 17:57:51,Debit,Visa
0,261.95,C,India,icloud,2024-11-09 17:57:54,Debit,Visa
1,245.613,W,China,yahoo,2024-11-09 17:57:59,Credit,Visa
0,221.99,W,China,other,2024-11-09 17:58:03,Debit,Mastercard
0,1297.44,W,United States,outlook,2024-11-09 17:58:50,Credit,Visa
0,445.0,W,China,icloud,2024-11-09 18:00:00,Debit,Visa
0,209.95,S,China,gmail,2024-11-09 18:00:31,Credit,Visa
0,345.0,W,China,other,2024-11-09 18:00:47,Credit,Mastercard
0,136.99,S,United States,icloud,2024-11-09 18:01:47,Credit,Visa
0,265.0,W,China,gmail,2024-11-09 18:02:13,Debit,Visa
0,635.0,R,United States,gmail,2024-11-09 18:03:21,Credit,Discover
0,462.49,R,China,icloud,2024-11-09 18:05:51,Credit,Visa
0,484.95,R,India,icloud,2024-11-09 18:06:28,Credit,Visa
0,445.0,R,China,yahoo,2024-11-09 18:08:03,Credit,Mastercard
0,724.0,R,China,yahoo,2024-11-09 18:08:39,Credit,Visa
0,159.95,C,India,gmail,2024-11-09 18:11:46,Credit,Mastercard
0,226.0,H,India,other,2024-11-09 18:12:50,Credit,Visa
0,365.0,S,China,icloud,2024-11-09 18:13:27,Prepaid,Mastercard
0,154.0,S,China,gmail,2024-11-09 18:15:30,Credit,Visa
0,592.47,W,China,gmail,2024-11-09 18:17:10,Debit,Visa
0,171.0,R,India,outlook,2024-11-09 18:18:12,Debit,Mastercard
0,226.0,W,China,other,2024-11-09 18:19:55,Credit,Visa
0,445.0,W,China,icloud,2024-11-09 18:20:54,Debit,Visa
0,644.0,H,China,other,2024-11-09 18:25:48,Credit,Visa
0,174.95,S,China,other,2024-11-09 18:29:16,Debit,Visa
0,614.95,C,Germany,other,2024-11-09 18:30:11,Credit,Visa
0,311.95,H,China,other,2024-11-09 18:32:28,Debit,Visa
1,226.0,C,United States,yahoo,2024-11-09 18:32:47,Credit,Visa
0,226.0,W,China,other,2024-11-09 18:32:52,Debit,Mastercard
0,176.325,C,Indonesia,gmail,2024-11-09 18:32:59,Debit,Mastercard
0,213.0,W,China,icloud,2024-11-09 18:34:18,Credit,Mastercard
0,171.0,H,India,icloud,2024-11-09 18:35:08,Prepaid,Mastercard
0,226.0,W,Germany,outlook,2024-11-09 18:37:38,Credit,Discover
0,226.0,H,China,gmail,2024-11-09 18:38:07,Debit,Visa
0,171.0,W,China,other,2024-11-09 18:39:31,Debit,Mastercard
0,176.325,S,Germany,other,2024-11-09 18:40:42,Credit,Mastercard
0,822.47,W,United States,yahoo,2024-11-09 18:44:05,Credit,Mastercard
0,280.0,C,United States,outlook,2024-11-09 18:44:24,Debit,Visa
0,221.0,R,South Korea,other,2024-11-09 18:49:07,Debit,Visa
0,187.883,H,India,icloud,2024-11-09 18:50:37,Debit,Visa
0,144.0,S,France,gmail,2024-11-09 18:54:05,Credit,Visa
0,213.0,C,India,gmail,2024-11-09 18:56:28,Credit,Visa
0,445.0,W,United States,gmail,2024-11-09 18:56:34,Debit,Visa
0,209.95,R,China,other,2024-11-09 18:57:21,Credit,Mastercard
0,829.99,W,France,outlook,2024-11-09 19:00:18,Debit,Mastercard
0,160.5,C,Indonesia,outlook,2024-11-09 19:02:01,Prepaid,Visa
0,445.0,W,United States,yahoo,2024-11-09 19:02:25,Credit,Visa
0,364.95,W,South Korea,gmail,2024-11-09 19:05:10,Prepaid,Mastercard
0,207.95,S,India,yahoo,2024-11-09 19:07:39,Debit,Visa
0,445.0,S,China,other,2024-11-09 19:08:27,Credit,Visa
0,554.0,S,United Kingdom,gmail,2024-11-09 19:08:45,Credit,Mastercard
0,1887.95,W,China,gmail,2024-11-09 19:09:12,Debit,Visa
0,364.95,H,Brazil,icloud,2024-11-09 19:09:28,Credit,Mastercard
0,582.99,R,China,other,2024-11-09 19:12:03,Credit,Discover
0,206.0,H,India,icloud,2024-11-09 19:13:09,Debit,Visa
0,311.95,W,China,gmail,2024-11-09 19:13:19,Debit,Visa
0,146.0,H,Turkey,icloud,2024-11-09 19:15:30,Debit,Visa
0,1072.95,R,United States,gmail,2024-11-09 19:15:44,Credit,Visa
0,158.0,C,United States,icloud,2024-11-09 19:16:09,Credit,Visa
1,450.0,S,India,gmail,2024-11-09 19:18:06,Debit,Visa
0,311.95,R,United States,gmail,2024-11-09 19:18:53,Credit,Visa
1,450.0,R,China,gmail,2024-11-09 19:19:06,Credit,Mastercard
0,280.0,R,China,icloud,2024-11-09 19:20:06,Credit,Mastercard
1,450.0,R,China,other,2024-11-09 19:20:57,Credit,Visa
1,450.0,W,China,other,2024-11-09 19:21:54,Credit,Visa
0,1586.95,W,United States,gmail,2024-11-09 19:22:45,Credit,Visa
0,129.95,C,China,yahoo,2024-11-09 19:23:13,Debit,Mastercard
0,210.95,R,China,other,2024-11-09 19:26:17,Credit,Mastercard
0,222.0,W,United States,other,2024-11-09 19:29:30,Debit,Mastercard
0,884.0,R,United States,gmail,2024-11-09 19:29:31,Debit,Mastercard
